Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060261),22/52,1.0969939242697172e-22,2.6956132520918595e-20,0,0,32.139775280898874,1625.125187911543,MED1;TBP;TAF12;TAF10;TAF9;MED8;MED16;MED27;MED15;MED26;MED17;MED7;MED11;MED30;MED21;MED31;TAF8;TAF4;TP53;TAF3;TAF2;TAF1
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),59/557,1.379941994495462e-22,3.108319342601028e-20,0,0,5.527329907866761,278.2172144753225,CTCF;MED16;BRCA2;TNF;MED17;KAT5;CDH1;MYC;CHEK2;RUVBL1;WDR5;AKT1;EP300;MED1;MAP2K1;SMARCC1;ACTL6A;FOS;RUNX2;RUNX1;KAT2B;MORF4L1;CREB1;IL1B;PPARG;TP53;ATF4;HDAC4;BLM;SF3B3;HDAC1;TAF9;MRPL12;EGFR;FOXO1;RELA;RBBP4;MED30;E2F1;RBBP7;BRD4;SMAD2;CD74;CREBBP;JUN;NPM1;TGFB1;TAF12;EGF;STAT1;TAF10;STAT3;ESR1;NFKB1;SMARCA4;SNAI1;CTNNB1;TAF4;TAF2
GO_Biological_Process_2023,Oxidative Phosphorylation (GO:0006119),23/63,6.846465604758021e-22,1.4235381945893024e-19,0,0,25.244313063063064,1230.234630004697,NDUFA9;NDUFB9;NDUFA8;NDUFB8;NDUFB7;UQCRB;NDUFA12;NDUFB5;NDUFB4;NDUFA10;NDUFB3;NDUFA1;NDUFC2;ATP5F1C;ATP5F1D;UQCRH;ATP5F1B;NDUFS7;NDUFS6;NDUFS4;NDUFAB1;ATP5PO;NDUFS1
GO_Biological_Process_2023,RNA Polymerase II Preinitiation Complex Assembly (GO:0051123),22/56,7.9715289983400245e-22,1.4364695255008725e-19,0,0,28.35280898876405,1377.4076923389182,MED1;TBP;TAF12;TAF10;TAF9;MED8;MED16;MED27;MED15;MED26;ESR1;MED17;MED7;MED11;MED30;MED21;MED31;TAF8;TAF4;TAF3;TAF2;TAF1
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144),22/56,7.9715289983400245e-22,1.4364695255008725e-19,0,0,28.35280898876405,1377.4076923389182,MED1;JUN;TBP;TAF12;TAF10;TAF9;MED8;MED16;MED27;MED15;MED26;MED17;MED7;MED11;MED30;MED21;MED31;TAF8;TAF4;TAF3;TAF2;TAF1
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),89/1243,9.726232726709652e-22,1.6431254412685118e-19,0,0,3.749853282348949,181.42557177194675,SMARCB1;KDM1A;CTCF;YBX1;MED16;BRCA2;TNF;CDC73;ACTB;MED17;KAT5;CDH1;SIN3A;MYC;CHEK2;RUVBL1;WDR5;AKT1;EP300;HMGN1;EIF5A;KDM6B;MED1;MAP2K1;SMARCC1;PARP1;ACTL6A;FOS;SIRT1;GTF2F2;POU5F1;RUNX2;TNFRSF1A;RUNX1;KAT2B;MORF4L1;CREB1;MED21;IL1B;PPARG;TP53;TLR4;ATF4;TLR2;HDAC4;PRKN;BLM;SF3B3;PRKDC;HDAC1;DHX9;TAF9;MRPL12;EGFR;FOXO1;RELA;TERT;RBBP4;MED30;ERBB2;ABL1;E2F1;RBBP7;FADD;BRD4;H2AZ1;SMAD2;CD74;CREBBP;JUN;XBP1;NPM1;TGFB1;TAF12;EGF;STAT1;TAF10;STAT3;SMARCA5;ESR1;NFKB1;SMARCA4;CDK9;APEX1;SNAI1;CTNNB1;TAF4;TAF3;TAF2
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),76/938,1.0705194080440228e-21,1.7021258587899964e-19,0,0,4.210145916532658,203.291707751742,SMARCB1;KDM1A;YBX1;MED16;MED15;TNF;CDC73;MED17;MED11;KAT5;SIN3A;MYC;EP300;EIF5A;KDM6B;MED1;TBP;PARP1;NCBP2;MED8;FOS;MED27;SIRT1;GTF2F2;MED26;POU5F1;RUNX2;MED7;TNFRSF1A;RUNX1;KAT2B;CREB1;MED21;PPARG;TP53;TLR4;ATF4;TLR2;HDAC4;PRKN;PRKDC;HDAC1;DHX9;TAF9;EGFR;FOXO1;RELA;MED30;MED31;ABL1;E2F1;FADD;BRD4;H2AZ1;SMAD2;CREBBP;JUN;XBP1;NPM1;TGFB1;TAF12;STAT1;TAF10;STAT3;SMARCA5;ESR1;NFKB1;SMARCA4;CDK9;APEX1;TAF8;CTNNB1;TAF4;TAF3;TAF2;TAF1
GO_Biological_Process_2023,Aerobic Respiration (GO:0009060),22/59,3.1267027131477846e-21,4.448146017704453e-19,0,0,26.04992408138476,1229.9291376491324,NDUFA9;NDUFB9;NDUFA8;NDUFB8;NDUFB7;UQCRB;NDUFA12;NDUFB5;MDH2;NDUFB4;NDUFA10;NDUFB3;NDUFA1;NDUFC2;ATP5F1D;UQCRH;OXA1L;NDUFS7;NDUFS6;NDUFS4;NDUFAB1;NDUFS1
GO_Biological_Process_2023,Transcription Preinitiation Complex Assembly (GO:0070897),22/59,3.1267027131477846e-21,4.448146017704453e-19,0,0,26.04992408138476,1229.9291376491324,MED1;TBP;TAF12;TAF10;TAF9;MED8;MED16;MED27;MED15;MED26;ESR1;MED17;MED7;MED11;MED30;MED21;MED31;TAF8;TAF4;TAF3;TAF2;TAF1
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),53/480,3.511220748693394e-21,4.745414841859122e-19,0,0,5.728190159408976,269.7881513884676,RPL5;GSK3B;SMARCB1;CXCL8;CTCF;TNF;ELAVL1;RPS4X;MYC;WDR5;AKT1;EP300;MED1;MAP2K1;RPS7;MED26;KAT2B;IL1B;PPARG;RPL26;GAPDH;TP53;TLR4;ATF4;TLR2;PRKN;DNMT1;PRKDC;HDAC1;RPL11;RELA;MAPK9;ERBB2;RPS3;E2F1;RPL17;CD74;NPM1;TGFB1;EGF;STAT3;FN1;EEF2;SMARCA4;SOD1;EIF6;EIF3E;KRAS;EIF3C;EIF3D;HSPA1B;MYD88;HSPA1A
GO_Biological_Process_2023,Proton Motive Force-Driven ATP Synthesis (GO:0015986),22/60,4.831786430205463e-21,6.219199390878748e-19,0,0,25.363098758131283,1186.4621897815507,NDUFA9;NDUFB9;NDUFA8;NDUFB8;NDUFB7;NDUFA12;NDUFB5;NDUFB4;NDUFA10;NDUFB3;NDUFA1;NDUFC2;ATP5MC3;ATP5F1C;ATP5F1D;ATP5F1B;NDUFS7;NDUFS6;NDUFS4;NDUFAB1;ATP5PO;NDUFS1
GO_Biological_Process_2023,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),21/53,5.533249406470788e-21,6.798351429859336e-19,0,0,28.69401625560538,1338.3896833343224,NDUFA9;NDUFB9;NDUFA8;NDUFB8;NDUFB7;NDUFA12;NDUFB5;NDUFB4;NDUFA10;NDUFB3;NDUFA1;NDUFC2;ATP5F1C;ATP5F1D;ATP5F1B;NDUFS7;NDUFS6;NDUFS4;NDUFAB1;ATP5PO;NDUFS1
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),23/70,1.122510845524599e-20,1.3191942675882569e-18,0,0,21.47680659382787,986.5614625226236,NDUFA9;NDUFB9;NDUFA8;NDUFB8;NDUFB7;UQCRB;NDUFA12;NDUFB5;NDUFB4;COX4I2;NDUFA10;NDUFB3;NDUFA1;NDUFC2;COX6A2;UQCRH;NDUFS7;NDUFS6;NDUFS4;NDUFAB1;CYCS;NDUFS1;NDUFAF1
GO_Biological_Process_2023,Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260),21/57,3.4044863757673763e-20,3.834302780708007e-18,0,0,25.50056053811659,1143.1036253046536,MED1;TBP;TAF12;TAF10;TAF9;MED8;MED16;MED27;MED15;MED26;MED17;MED7;MED11;MED30;MED21;MED31;TAF8;TAF4;TAF3;TAF2;TAF1
GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),22/68,1.1522848644421372e-19,1.2458503954348388e-17,0,0,20.94352711284807,913.2921350148404,NDUFA9;NDUFB9;NDUFA8;NDUFB8;NDUFB7;UQCRB;NDUFB5;NDUFB4;COX4I2;NDUFA10;NDUFB3;NDUFA1;NDUFC2;COX6A2;UQCRH;NDUFS7;NDUFS6;NDUFS4;NDUFAB1;CYCS;NDUFS1;NDUFAF1
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),23/85,1.5708391540294977e-18,1.6330685512852816e-16,0,0,16.268272304562625,666.916549389951,NDUFA9;NDUFB9;NDUFA8;NDUFB8;NDUFB7;UQCRB;NDUFA12;NDUFB5;MDH2;NDUFB4;COX4I2;NDUFA10;NDUFB3;NDUFA1;NDUFC2;UQCRH;OXA1L;NDUFS7;NDUFS6;NDUFS4;NDUFAB1;CYCS;NDUFS1
GO_Biological_Process_2023,Ribonucleoprotein Complex Biogenesis (GO:0022613),26/118,2.4279893085207368e-18,2.4306870744190933e-16,0,0,12.458493542344474,505.30987270189496,RPL5;MRPS12;RPL11;MRPL36;RPL7;RPS15;RPS4X;FBL;RPS14;RPS17;RPS16;RPS15A;RPL14;RPS11;RPS13;RPS9;NPM1;RPS7;RPS5;RPS6;RPS3A;CUL4A;MRTO4;RPL26;RPS24;RPS23
GO_Biological_Process_2023,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",16/34,9.066460991969768e-18,8.752372879033675e-16,0,0,38.462675535846266,1509.3503777137437,NDUFA9;NDUFB9;NDUFA8;NDUFB8;NDUFB7;NDUFB5;NDUFB4;NDUFA10;NDUFB3;NDUFC2;NDUFS7;NDUFS6;NDUFAB1;NDUFS4;NDUFS1;NDUFAF1
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),43/381,1.0439625984011619e-17,9.730451391304625e-16,0,0,5.7593572066540135,225.19618219095676,GSK3B;BECN1;ARL6IP1;PRKDC;HDAC1;SRC;TAF9;XIAP;EGFR;RELA;FOXO1;HSPD1;MYC;ERBB2;AKT1;MCL1;BARD1;HSPA9;MED1;CD74;XBP1;NPM1;HSPA5;GPX4;PLK1;ANXA5;RPS3A;PA2G4;SIRT1;MMP9;NFKB1;HNRNPK;ALB;BCL2;CDK1;MDM2;CTNNB1;VDAC1;TP53;HSPA1B;HSPA1A;BCL2L1;BIRC3
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),43/384,1.4001503349534385e-17,1.2615354517930481e-15,0,0,5.707796160017706,221.504540159966,H2AX;PPP1R15A;BLM;VCP;KDM1A;PRKDC;TAF9;XIAP;MRPL36;FOXO1;CASP9;WRN;KAT5;CCND1;EXO1;CHEK2;MYC;CHEK1;RPS3;ABL1;E2F1;MCL1;BARD1;NPM1;PARP1;LIG1;PARP2;SMARCA5;SIRT1;GTF2H4;RBX1;CUL4A;RAD51;ERCC4;APEX1;ERCC1;BCL2;CDK1;MAPT;MNAT1;TP53;BCL2L1;TAF1
GO_Biological_Process_2023,DNA-templated Transcription (GO:0006351),31/199,5.008735811360824e-17,4.367294483260744e-15,0,0,8.195650393184797,307.6054040899097,DDX5;MRPL12;MED16;POLR2B;POLR2D;E2F1;POLR2F;POLR2G;POLR2H;POLR2I;POLR2K;POLR2L;SMAD2;XBP1;TBP;PARP1;TAF12;TAF10;SMARCA5;GTF2H2;GTF2H4;GTF2F2;NFKB1;CDK9;POLR3A;ERCC2;MNAT1;TAF4;TP53;ATF4;TAF1
GO_Biological_Process_2023,NADH Dehydrogenase Complex Assembly (GO:0010257),18/53,9.364099750670651e-17,7.67004897759478e-15,0,0,22.33305758829144,824.2475718524865,NDUFA9;NDUFB9;NDUFA8;NDUFB8;NDUFB7;NDUFB5;NDUFB4;NDUFA10;NDUFB3;NDUFA1;NDUFC2;OXA1L;NDUFS7;NDUFS4;NDUFAB1;NDUFAF2;NDUFS1;NDUFAF1
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),18/53,9.364099750670651e-17,7.67004897759478e-15,0,0,22.33305758829144,824.2475718524865,NDUFA9;NDUFB9;NDUFA8;NDUFB8;NDUFB7;NDUFB5;NDUFB4;NDUFA10;NDUFB3;NDUFA1;NDUFC2;OXA1L;NDUFS7;NDUFS4;NDUFAB1;NDUFAF2;NDUFS1;NDUFAF1
GO_Biological_Process_2023,Chromatin Organization (GO:0006325),35/268,1.374332915311892e-16,1.092594667672954e-14,0,0,6.710975997456684,245.1076139499489,RB1;H2AX;HDAC4;SMARCB1;HDAC1;CTCF;RNF2;HMGN4;RBBP4;H3C14;MYC;H2BC21;CHEK1;RUVBL1;RBBP7;HMGN2;HMGN1;KDM6A;H2BC9;KDM6B;SMARCC1;NPM1;H4C9;H2BC3;ACTL6A;SMARCA5;H2BC1;SIRT1;ESR1;SMARCA4;KAT2B;H2BC15;H3-4;H2BC11;HNRNPC
GO_Biological_Process_2023,"Positive Regulation Of DNA-templated Transcription, Elongation (GO:0032786)",18/56,2.8848312564307225e-16,2.193368195564597e-14,0,0,20.56675653499004,735.9175244632524,MED1;PARP1;NCBP2;MED8;MED16;MED27;MED15;MED26;CDC73;MED17;MED7;CDK9;MED11;MED30;MED21;MED31;HMGN1;BRD4
GO_Biological_Process_2023,Ribosomal Small Subunit Biogenesis (GO:0042274),21/84,2.9212450995310954e-16,2.193368195564597e-14,0,0,14.551569506726455,520.5002054149181,RPS9;NPM1;RPS7;RPS5;MRPS12;RPS6;RPS3A;RPSA;ERAL1;MRPS7;RPS15;RPS4X;FBL;RPS14;RPS17;RPS16;RPS15A;RPS11;RPS13;RPS24;RPS23
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),46/482,5.011188380363785e-16,3.6175273256001604e-14,0,0,4.785798339471333,168.60218424130164,RB1;PRKN;GSK3B;ARL6IP1;PRKDC;SRC;HDAC1;TAF9;XIAP;TNF;EGFR;FOXO1;RELA;HSPD1;MYC;ERBB2;AKT1;MCL1;BARD1;HSPA9;MED1;CD74;XBP1;NPM1;HSPA5;PLK1;ANXA5;RPS3A;PA2G4;SIRT1;MMP9;NFKB1;SOD1;PINK1;HNRNPK;ALB;MDM2;BCL2;CDK1;CTNNB1;VDAC1;TP53;HSPA1B;HSPA1A;BCL2L1;BIRC3
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),74/1127,5.085683994554423e-16,3.6175273256001604e-14,0,0,3.3045533299986225,116.3696206583855,RB1;RPL5;GSK3B;CXCL8;CTCF;YBX1;BRCA2;TNF;RPL6;CASP8;CDH1;MYC;CHEK2;RUVBL1;RACK1;WDR5;AKT1;KDM6A;KDM6B;MED1;MAP2K1;RPS7;ACTL6A;SIRT1;MED26;POU5F1;KAT2B;IL1B;PPARG;MAPT;TP53;TLR4;ATF4;TLR2;HDAC4;PRKN;DNMT1;SF3B3;HDAC1;RPL11;TAF9;RNF2;RELA;MAPK9;TERT;RBBP4;RPS3;ABL1;E2F1;RBBP7;HNRNPA1;RPL17;CD74;CREBBP;TGFB1;TAF12;EGF;FUS;TAF10;STAT3;FN1;SMARCA5;ESR1;NFKB1;PINK1;CDK2;SNAI1;MDM2;KRAS;TARDBP;HSPA1B;MYD88;HSPA1A;TAF1
GO_Biological_Process_2023,DNA-templated Transcription Initiation (GO:0006352),18/59,8.248300826869665e-16,5.716706957699667e-14,0,0,19.05893856265957,661.9427472137003,TBP;TAF12;TAF10;SMARCA5;GTF2H2;MED27;GTF2F2;MED26;MED17;MED7;CDK9;POLR2D;TAF8;POLR2G;POLR2I;TAF4;TAF2;TAF1
GO_Biological_Process_2023,mRNA Transcription (GO:0009299),16/43,8.994726320782088e-16,6.078186311268496e-14,0,0,25.629958117763,887.9428006876573,MED1;DDX5;TBP;TAF12;NCBP2;TAF10;TAF9;CREB1;TAF8;PPARG;TAF4;TAF3;TP53;TAF2;ATF4;TAF1
GO_Biological_Process_2023,Ribosome Biogenesis (GO:0042254),26/155,2.7992321240234426e-15,1.8454449832281377e-13,0,0,8.868217054263566,297.1689097498786,RPL5;MRPS12;RPL11;MRPL36;RPL7;RPS15;RPS4X;FBL;RPS14;RPS17;RPS16;RPS15A;RPL14;RPS11;RPS13;RPS9;NPM1;RPS7;RPS5;RPS6;RPS3A;CUL4A;MRTO4;RPL26;RPS24;RPS23
GO_Biological_Process_2023,protein-RNA Complex Assembly (GO:0022618),25/150,1.1283391797217442e-14,7.261668578066368e-13,0,0,8.781900452488689,282.0346366109852,RPL5;HSP90AB1;DHX9;PRKDC;RPL10L;RPLP0;RPL11;RPL6;CDC73;RPS15;RPS14;POLR2D;DENR;HSP90AA1;RPS5;RPSA;ERAL1;EIF2S2;MRPS7;EIF6;EIF3I;EIF3E;HNRNPC;EIF3C;EIF3D
GO_Biological_Process_2023,Positive Regulation Of Protein Metabolic Process (GO:0051247),28/196,1.6326249174113992e-14,1.0262756166890729e-12,0,0,7.351936218678816,233.3945833988123,PRKN;RPL5;GSK3B;VCP;CDKN1B;PRKDC;TNF;ELAVL1;FOXO1;RPS4X;CASP8;ERBB2;AKT1;FADD;BARD1;NPM1;HSP90AA1;TGFB1;PLK1;EEF2;RBX1;CUL4A;EIF6;IL1B;EIF3E;RPL26;EIF3C;EIF3D
GO_Biological_Process_2023,Positive Regulation Of Transcription Elongation By RNA Polymerase II (GO:0032968),15/43,2.2271016926609e-14,1.368149062559639e-12,0,0,23.117493678887485,726.7097471739926,MED1;NCBP2;MED8;MED16;MED27;MED15;MED26;CDC73;MED17;MED7;CDK9;MED11;MED30;MED21;MED31
GO_Biological_Process_2023,Regulation Of DNA Repair (GO:0006282),23/129,2.9523939588682056e-14,1.7734046379601684e-12,0,0,9.493901920788714,295.7689850494701,BARD1;H2AX;SMARCC1;SMARCB1;SF3B3;PARP1;TAF12;DHX9;TAF10;ACTL6A;TAF9;SIRT1;ACTB;EGFR;SMARCA4;CDK9;MORF4L1;KAT2B;KAT5;RUVBL1;RPS3;TAF4;TAF2
GO_Biological_Process_2023,Regulation Of Cellular Response To Stress (GO:0080135),21/107,5.3917154620253934e-14,3.1682188899684e-12,0,0,10.64727813119199,325.2884833001008,BARD1;PRKN;GSK3B;CREBBP;NPM1;SF3B3;TAF12;TAF10;ACTL6A;TAF9;BRCA2;SIRT1;CDK9;KAT2B;PINK1;RAD51;RUVBL1;EP300;MAPT;TAF4;TAF2
GO_Biological_Process_2023,mRNA Transcription By RNA Polymerase II (GO:0042789),14/38,6.839465393802858e-14,3.933420204138112e-12,0,0,25.1219646799117,761.5342173999065,MED1;TBP;TAF12;NCBP2;TAF10;TAF9;CREB1;TAF8;PPARG;TAF4;TAF3;TAF2;ATF4;TAF1
GO_Biological_Process_2023,Regulation Of miRNA Transcription (GO:1902893),16/59,2.6409110732768484e-13,1.4871630481390253e-11,0,0,16.0800288763987,465.71755087656646,DDX5;JUN;TGFB1;STAT3;FOS;TNF;ESR1;POU5F1;EGFR;RELA;SMARCA4;NCOR1;TERT;MYC;PPARG;TP53
