Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),35/85,6.678032506506061e-35,1.639153433415124e-32,0,0,31.569675925925925,2484.270041549816,NDUFB9;NDUFA13;NDUFB8;NDUFB7;UQCRB;NDUFA12;NDUFB11;NDUFB1;COX7A2;UQCR11;UQCR10;UQCRH;UQCRFS1;CYC1;NDUFV2;NDUFV1;PPARGC1A;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA2;NDUFC2;SDHC;SDHA;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;UQCRC1;NDUFS2;CYCS;NDUFS1
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),32/70,8.126745692457024e-34,1.8285177808028302e-31,0,0,37.73986690865094,2875.5035878135864,NDUFB9;NDUFB8;NDUFB7;UQCRB;NDUFA12;NDUFB1;COX7A2;UQCR11;UQCR10;UQCRH;UQCRFS1;CYC1;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA2;NDUFC2;SDHC;SDHA;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;UQCRC1;NDUFS2;CYCS;NDUFS1
GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),31/68,9.565330361418796e-33,1.9866455366023653e-30,0,0,37.46441854698735,2762.1452902142014,NDUFB9;NDUFB8;NDUFB7;UQCRB;NDUFB1;COX7A2;UQCR11;UQCR10;UQCRH;UQCRFS1;CYC1;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA2;NDUFC2;SDHC;SDHA;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;UQCRC1;NDUFS2;CYCS;NDUFS1
GO_Biological_Process_2023,Aerobic Respiration (GO:0009060),27/59,1.0094966821744639e-28,1.946886458479324e-26,0,0,37.39538352272727,2410.616017709829,NDUFB9;NDUFA13;NDUFB8;NDUFB7;UQCRB;NDUFA12;NDUFB11;NDUFB1;UQCRH;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA2;NDUFC2;SDHC;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;UQCRC1;NDUFS2;NDUFS1
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),81/938,6.273352582229183e-25,1.1292034648012531e-22,0,0,4.572995326509513,254.84533050174016,APP;KDM1A;BRCA1;YBX1;NR3C1;FGF2;MED18;CDC73;YY1;KAT5;MYC;MED10;RUVBL2;EP300;EIF5A;KDM6B;MED1;PARP1;NCBP2;NCOA3;ATRX;FOS;GTF2F2;CCNA2;KAT2B;MED22;KAT2A;CREB1;MED21;PPARG;PGR;TP53;TLR4;TLR2;HDAC4;PRKN;HDAC3;HDAC1;KMT2C;DOT1L;GATA3;HIF1A;EGFR;RELA;MED30;PCBP1;ABL1;E2F1;NLRP3;TP53BP1;PPARGC1A;BRD4;MAPK3;JUN;XBP1;XRCC6;NPM1;SMAD4;TGFB1;STAT1;TAF10;STAT3;TAF11;SMARCA5;ESR1;NFKB1;SMARCA4;CDK9;NFKBIA;IL6;COPS5;APEX1;TAF8;TAF7;ATM;TAF6;ERCC6;TAF5;TAF4;RBMX;TAF3
GO_Biological_Process_2023,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",20/34,1.5948492444327382e-24,2.6913080999802456e-22,0,0,62.38095238095238,3418.1806930079306,NDUFA9;NDUFB9;NDUFA8;NDUFB8;NDUFA7;NDUFB7;NDUFA6;NDUFA5;NDUFA2;NDUFB1;NDUFC2;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS3;NDUFS2;NDUFS1;NDUFV2;NDUFV1
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),92/1243,1.6815747999052442e-23,2.670736446908329e-21,0,0,3.91808630176658,205.4633736904069,APP;KDM1A;TRRAP;BRCA1;YBX1;BRCA2;NR3C1;FGF2;CDC73;ACTB;YY1;KAT5;MYC;MED10;RUVBL2;RUVBL1;WDR5;AKT1;EP300;HMGN1;EIF5A;KDM6B;MED1;SMARCC1;PARP1;NCOA3;ATRX;FOS;GTF2F2;CCNA2;KAT2B;MED22;KAT2A;CREB1;MED21;IL1B;PPARG;PGR;TP53;TLR4;TLR2;HDAC4;PRKN;HDAC3;HDAC1;KMT2C;DOT1L;GATA3;MRPL12;HIF1A;EGFR;RELA;TERT;MED30;PCBP1;ERBB2;ABL1;E2F1;NLRP3;TP53BP1;PPARGC1A;BRD4;MAPK3;CD74;JUN;XBP1;XRCC6;NPM1;SMAD4;TGFB1;STAT1;TAF10;STAT3;SMARCA5;ESR1;NFKB1;MTOR;SMARCA4;CDK9;NFKBIA;CD4;IL6;COPS5;APEX1;TAF7;ATM;TAF6;ERCC6;TAF5;TAF4;RBMX;TAF3
GO_Biological_Process_2023,Transcription By RNA Polymerase II (GO:0006366),36/192,2.1606867310164016e-22,3.2410300965246023e-20,0,0,10.374977690522934,517.5707637251187,GTF2B;CDC73;MED18;POLR2A;POLR2B;POLR2C;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;PPARGC1A;POLR2J;POLR2L;MED1;XBP1;PARP1;NCBP2;TAF10;TAF11;GTF2H2;GTF2F2;NFKB1;CDK9;CREB1;ERCC3;TAF8;TAF7;PPARG;TAF6;ERCC6;TAF5;TAF4;RBMX;TAF3
GO_Biological_Process_2023,Transcription Initiation At RNA Polymerase II Promoter (GO:0006367),24/76,4.712738992311127e-21,6.6970501469684445e-19,0,0,20.29623198471957,949.9452007889817,MED1;GTF2B;TAF10;TAF11;GTF2H2;GTF2F2;ESR1;MED18;CDK9;MED22;MED30;ERCC3;MED10;MED21;POLR2D;TAF8;TAF7;POLR2G;TAF6;TAF5;POLR2I;TAF4;PPARGC1A;TAF3
GO_Biological_Process_2023,Regulation Of Cellular Response To Stress (GO:0080135),26/107,1.7281112364457058e-19,2.3329501692017028e-17,0,0,14.158394221886285,611.6721892280372,PRKN;GSK3B;TRRAP;BRCA1;BRCA2;YY1;RUVBL2;RUVBL1;EP300;BARD1;NPM1;TAF10;RPA2;MTOR;CDK9;KAT2B;KAT2A;UBE2N;TAF7;ATM;TAF6;MAPT;TAF5;TAF4;ATR;EIF4G1
GO_Biological_Process_2023,DNA-templated Transcription (GO:0006351),33/199,6.662543172178498e-19,8.566126935658069e-17,0,0,8.871120426406085,371.2795922387399,GTF2B;MRPL12;POLR2A;POLR2B;POLR2C;POLR2D;E2F1;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2L;XBP1;SMAD4;PARP1;TAF10;TAF11;SMARCA5;GTF2H2;GTF2F2;NFKB1;CDK9;ERCC3;POLR1C;TAF7;TAF6;ERCC6;TAF5;TAF4;TP53;RBMX
GO_Biological_Process_2023,Ribosomal Small Subunit Biogenesis (GO:0042274),23/84,1.1707234889515269e-18,1.4367970091677828e-16,0,0,16.535814503027616,682.7457526511014,RPS9;NOP58;NPM1;RPS7;RPS8;MRPS11;RPS5;MRPS12;RPS6;RPS3A;RPSA;MRPS7;RPS15;RPS14;RPS25;RPS17;RPS28;RPS27;RPS19;RPS11;RPS13;RPS24;RPS23
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),49/480,3.278376002803541e-18,3.8485283511172e-16,0,0,5.195428457243087,209.16370759636536,RPL5;APP;GSK3B;ASH2L;BRCA1;FGF2;MYC;DNMT3B;WDR5;AKT1;EP300;MED1;RPS7;KAT2B;KAT2A;IFNG;IL1B;PPARG;PGR;GAPDH;TP53;TLR4;TLR2;PRKN;HDAC1;HIF1A;RELA;POLR2A;RBBP5;ERBB2;RPS3;E2F1;PPARGC1A;CD74;NPM1;TGFB1;STAT3;FN1;EEF2;MAPK14;MTOR;SMARCA4;SOD1;IL6;EIF3E;ATM;KRAS;EIF3C;HSPA1B
GO_Biological_Process_2023,NADH Dehydrogenase Complex Assembly (GO:0010257),19/53,3.957798843168397e-18,4.274422750621868e-16,0,0,24.322544642857142,974.624883574791,NDUFA9;NDUFB9;NDUFA8;NDUFA13;NDUFB8;NDUFB7;NDUFA6;NDUFA5;NDUFB11;NDUFA2;NDUFC2;NDUFB1;BCS1L;NDUFS8;NDUFS7;NDUFS5;NDUFS3;NDUFS2;NDUFS1
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),19/53,3.957798843168397e-18,4.274422750621868e-16,0,0,24.322544642857142,974.624883574791,NDUFA9;NDUFB9;NDUFA8;NDUFA13;NDUFB8;NDUFB7;NDUFA6;NDUFA5;NDUFB11;NDUFA2;NDUFC2;NDUFB1;BCS1L;NDUFS8;NDUFS7;NDUFS5;NDUFS3;NDUFS2;NDUFS1
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),52/557,1.3757411657177137e-17,1.428654287476087e-15,0,0,4.721250149111297,183.3023196983445,TRRAP;BRCA1;BRCA2;FGF2;YY1;KAT5;MYC;RUVBL2;RUVBL1;WDR5;AKT1;EP300;MED1;SMARCC1;FOS;KAT2B;MED22;KAT2A;CREB1;IL1B;PPARG;TP53;HDAC4;HDAC1;GATA3;MRPL12;HIF1A;EGFR;RELA;MED30;E2F1;TP53BP1;PPARGC1A;BRD4;CD74;JUN;XRCC6;NPM1;SMAD4;TGFB1;STAT1;TAF10;STAT3;ESR1;NFKB1;SMARCA4;CD4;IL6;TAF7;TAF6;TAF5;TAF4
GO_Biological_Process_2023,Regulation Of DNA Repair (GO:0006282),26/129,2.5559181243932158e-17,2.555918124393216e-15,0,0,11.12167844484072,424.9096759462229,H2AX;TRRAP;BRCA1;ACTB;EGFR;YY1;KAT5;RUVBL2;RUVBL1;RPS3;BARD1;SMARCE1;SMARCC1;PARP1;TAF10;SMARCA4;CDK9;KAT2B;KAT2A;UBE2N;TAF7;TAF6;ERCC6;TAF5;TAF4;ATR
GO_Biological_Process_2023,Ribosome Assembly (GO:0042255),18/50,2.7904834153655127e-17,2.6908232933881738e-15,0,0,24.43054008908686,931.236773206122,RPL5;NPM1;RPL10;MRPS11;RPS5;RPLP0;MRPS2;RPSA;RPL23A;MRPS7;RPL6;MRPL22;RPS15;RPS14;MRPL20;RPS28;RPS27;RPS19
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),58/705,5.821176134823075e-17,5.419715711731829e-15,0,0,4.139428545515696,154.74195684843644,GSK3B;TRRAP;ACTB;CASP9;CASP8;KAT5;MYC;RUVBL2;CASP3;RUVBL1;RACK1;AKT1;MED1;HSP90AA1;ANXA5;RPS6;RPS3A;MMP9;TP53;PRKN;VCP;HDAC3;RPL10;SRC;HDAC1;EGFR;RELA;ERBB2;RPS3;ABL1;E2F1;SNCA;MCL1;BARD1;HSPA9;CD74;JUN;XBP1;NPM1;HSPA5;STAT1;PLK1;PA2G4;NFKB1;MTOR;SOD1;IL6;COPS5;ERCC3;APEX1;MDM2;BCL2;CDK1;ATM;CALR;TARDBP;HSPA1B;BCL2L1
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),42/384,7.996815365994722e-17,7.197133829395252e-15,0,0,5.545386996904025,205.5392322341661,H2AX;CDKN1A;FEN1;VCP;KDM1A;MCM7;TRRAP;DOT1L;ASH2L;BRCA1;YY1;CASP9;KAT5;EXO1;RBBP5;MYC;RPS3;ABL1;E2F1;TP53BP1;MCL1;MAPK3;BARD1;NPM1;PARP1;CBX3;ATRX;SMARCA5;RPA1;MAPK14;MTOR;RBX1;ERCC3;ERCC4;APEX1;BCL2;CDK1;ATM;MAPT;TP53;ATR;BCL2L1
GO_Biological_Process_2023,protein-RNA Complex Assembly (GO:0022618),27/150,1.2748684075432155e-16,1.1103692581828008e-14,0,0,9.683481152993348,354.4010643584168,RPL5;HSP90AB1;RPL10;MRPS11;RPLP0;RPL6;CDC73;RPS15;RPS14;MRPL20;RPS19;POLR2D;DENR;HSP90AA1;RPS5;RPSA;RPL23A;EIF2S2;MRPS7;RPS28;EIF2S3;RPS27;EIF3K;EIF3I;EIF3E;EIF3C;EIF3B
GO_Biological_Process_2023,Positive Regulation Of miRNA Metabolic Process (GO:2000630),16/49,9.985816225755336e-15,8.425532440481066e-13,0,0,20.96351542027817,675.8136487328798,JUN;TGFB1;STAT3;FOS;GATA3;NR3C1;FGF2;HIF1A;EGFR;RELA;NFKB1;SMARCA4;TERT;MYC;PPARG;TP53
GO_Biological_Process_2023,DNA-templated Transcription Initiation (GO:0006352),17/59,1.538012886841366e-14,1.258374180142936e-12,0,0,17.5315873015873,557.6044071481198,GTF2B;TAF10;TAF11;SMARCA5;GTF2H2;GTF2F2;CDK9;ERCC3;POLR2D;TAF8;TAF7;POLR2G;TAF6;TAF5;POLR2I;TAF4;PPARGC1A
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),20/90,1.7506522545709602e-14,1.360495123951795e-12,0,0,12.440396292745286,394.0645167089679,NDUFA9;NDUFB9;NDUFA8;NDUFA13;NDUFB8;NDUFB7;NDUFA6;NDUFA5;NDUFB11;NDUFA2;NDUFC2;NDUFB1;BCS1L;NDUFS8;NDUFS7;NDUFS5;NDUFS3;UQCRFS1;NDUFS2;NDUFS1
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),71/1127,1.7636047903078826e-14,1.360495123951795e-12,0,0,3.137116907713499,99.34882646763124,RPL5;APP;GSK3B;TRRAP;BRCA1;YBX1;BRCA2;BMI1;NR3C1;FGF2;RPL6;YY1;PTBP1;CASP8;MYC;RUVBL2;RUVBL1;RACK1;DNMT3B;WDR5;AKT1;KDM6A;KDM6B;MED1;RPS7;ATRX;KAT2B;KAT2A;IFNG;HNRNPH1;IL1B;PPARG;PGR;MAPT;TP53;TLR4;TLR2;HDAC4;PRKN;HDAC1;GATA3;HIF1A;RNF2;RELA;AURKA;TERT;POLR2A;RPS3;ABL1;E2F1;HNRNPA1;PPARGC1A;CD74;TGFB1;TAF10;STAT3;FN1;SMARCA5;MAPK14;ESR1;NFKB1;MTOR;IL6;CDK2;MDM2;ATM;KRAS;CALR;TARDBP;HSPA1B;EZH2
GO_Biological_Process_2023,Positive Regulation Of miRNA Transcription (GO:1902895),15/43,2.2271016926609e-14,1.670326269495675e-12,0,0,23.117493678887485,726.7097471739926,JUN;TGFB1;STAT3;GATA3;FOS;NR3C1;FGF2;HIF1A;EGFR;RELA;SMARCA4;TERT;MYC;PPARG;TP53
GO_Biological_Process_2023,Chromatin Organization (GO:0006325),32/268,3.727366798328016e-14,2.719970366347471e-12,0,0,6.0150399376582895,185.9879778495012,H2AX;HDAC4;HDAC3;HDAC1;BMI1;RNF2;YY1;HMGN4;H3C14;MYC;RUVBL2;RUVBL1;HMGN1;KDM6A;KDM6B;SMARCE1;SMARCC1;NPM1;H4C9;CBX3;H2BC3;ATRX;SMARCA5;ESR1;SMARCA4;KAT2B;H2BC13;KAT2A;H3-4;H2BC11;ERCC6;EZH2
GO_Biological_Process_2023,Ribonucleoprotein Complex Biogenesis (GO:0022613),22/118,4.1151167959915533e-14,2.923898776099261e-12,0,0,10.009691011235956,308.5139325882528,RPL5;RPS9;NOP58;NPM1;RPS7;RPS8;RPS5;RPS6;MRPS12;RPS3A;RPS15;RPS14;RPS25;RPS17;RPS28;RPS27;RPS19;MRTO4;RPS11;RPS13;RPS24;RPS23
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),37/364,5.999907546168268e-14,4.153782147347262e-12,0,0,5.053851077448261,153.86170249518284,PRKN;APP;RPL5;GSK3B;HDAC1;BRCA1;HIF1A;FGF2;RELA;MYC;RPS3;DNMT3B;E2F1;AKT1;PPARGC1A;SNCA;MED1;CD74;TGFB1;RPS7;STAT3;FN1;MAPK14;MTOR;NFKBIA;IL6;IFNG;IL1B;ATM;PPARG;PGR;KRAS;TP53;TLR4;HSPA1B;TLR2;EIF4G1
GO_Biological_Process_2023,RNA Polymerase II Preinitiation Complex Assembly (GO:0051123),16/56,1.0691157368607505e-13,7.178863684844542e-12,0,0,17.28869179600887,516.357456094877,MED1;GTF2B;TAF10;TAF11;ESR1;MED18;MED22;MED30;MED10;MED21;TAF8;TAF7;TAF6;TAF5;TAF4;TAF3
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),101/2028,1.0901237447356525e-13,7.178863684844542e-12,0,0,2.521269506381844,75.25312513631211,APP;KDM1A;TRRAP;ENO1;NR3C1;FGF2;ACTB;YY1;RPS14;KAT5;MYC;RUVBL2;RUVBL1;EP300;MED1;SMARCC1;GTF2F2;PGR;TP53;KMT2C;GATA3;HIF1A;PCBP1;ABL1;NLRP3;TP53BP1;PPARGC1A;JUN;XBP1;XRCC6;SMAD4;TGFB1;UBE2I;CBX3;CBX2;PLK1;SMARCA5;ESR1;NFKB1;SMARCA4;CDK9;NFKBIA;IL6;COPS5;MDM2;ATM;CALR;RCOR1;EZH2;BRCA1;YBX1;BMI1;MED18;CDC73;MED10;DNMT3B;WDR5;EIF5A;KDM6B;PARP1;EED;NCOA3;ATRX;FOS;CCNA2;KAT2B;KAT2A;CREB1;IFNG;MED21;PPARG;TLR4;TLR2;HDAC4;PRKN;HDAC3;RPL10;HDAC1;DOT1L;RNF2;EGFR;RELA;E2F1;SNCA;BRD4;MAPK3;SMARCE1;NPM1;STAT1;TAF10;STAT3;GTF2H2;MAPK14;APEX1;TAF7;TAF6;ERCC6;TAF5;TAF4;RBMX;TAF3
GO_Biological_Process_2023,Negative Regulation Of Gene Expression (GO:0010629),35/336,1.4261470727129962e-13,9.168088324583548e-12,0,0,5.176571920757968,153.1159042478725,PRKN;APP;GSK3B;HDAC1;YBX1;BMI1;HIF1A;MRPL13;FGF2;AURKA;YY1;SYNCRIP;PTBP1;TERT;RACK1;RPS3;RPS13;TGFB1;STAT3;RPL13A;ESR1;NFKB1;RPS26;KAT2B;EPRS1;IFNG;SERBP1;PPARG;PGR;CALR;MAPT;TARDBP;GAPDH;HSPA1B;EZH2
GO_Biological_Process_2023,Ribosome Biogenesis (GO:0042254),24/155,2.0799814911814445e-13,1.3060348898116048e-11,0,0,8.023848499991384,234.30638365368011,RPL5;RPS9;NOP58;NPM1;RPS7;RPS8;RPS5;RPS6;MRPS12;RPS3A;MRPL22;RPS15;RPS14;RPS25;RPS17;RPS28;RPS27;RPS19;MRTO4;RPL27;RPS11;RPS13;RPS24;RPS23
