Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Oxidative Phosphorylation (GO:0006119),30/63,1.8690359014369688e-32,4.2681983494633335e-30,0,0,40.56584148117329,2963.630860522301,NDUFB7;NDUFA11;NDUFB10;NDUFB6;UQCRB;NDUFA12;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFB1;NDUFV2;NDUFV1;NDUFA9;NDUFA7;NDUFA6;ATP5PB;NDUFA2;NDUFA1;SDHA;ATP5F1C;SDHB;ATP5F1E;NDUFS8;NDUFAB1;NDUFS3;UQCRC1;ATP5PO;NDUFS1;UQCRC2
GO_Biological_Process_2023,Proton Motive Force-Driven ATP Synthesis (GO:0015986),29/60,1.1819739218361268e-31,2.4742654097102926e-29,0,0,41.65252614523494,2966.199346176452,NDUFB7;NDUFA11;NDUFB10;NDUFB6;NDUFA12;NDUFB11;NDUFB5;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;NDUFB1;NDUFV2;NDUFV1;NDUFA9;NDUFA7;NDUFA6;ATP5PB;NDUFA2;NDUFA1;SDHA;ATP5F1C;SDHB;ATP5F1E;NDUFS8;NDUFAB1;NDUFS3;ATP5PO;NDUFS1
GO_Biological_Process_2023,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),27/53,2.3090730122638805e-30,4.46183954369759e-28,0,0,46.039248251748255,3141.75083383776,NDUFB7;NDUFA11;NDUFB10;NDUFB6;NDUFA12;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFB1;NDUFV2;NDUFV1;NDUFA9;NDUFA7;NDUFA6;ATP5PB;NDUFA2;NDUFA1;SDHA;ATP5F1C;SDHB;ATP5F1E;NDUFS8;NDUFAB1;NDUFS3;ATP5PO;NDUFS1
GO_Biological_Process_2023,Transcription Initiation At RNA Polymerase II Promoter (GO:0006367),30/76,2.1240163723510397e-29,3.8110922338184356e-27,0,0,29.082180877524625,1920.053825534028,GTF2B;TAF9;MED15;GTF2E1;GTF2E2;MED17;MED14;MED30;POLR2D;POLR2G;POLR2I;PPARGC1A;MED1;TBP;TAF13;MED8;MED9;GTF2H2;ESR1;MED28;MED7;CDK7;ERCC3;MED21;MED20;TAF7;TAF4;TAF3;TAF2;TAF1
GO_Biological_Process_2023,Aerobic Respiration (GO:0009060),26/59,3.660080324700681e-27,6.129414517098741e-25,0,0,34.83817769532055,2120.6804367094637,NDUFB7;NDUFA11;NDUFB10;NDUFB6;UQCRB;NDUFA12;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFB1;NDUFV2;NDUFV1;NDUFA9;NDUFA7;NDUFA6;MDH2;NDUFA2;NDUFA1;SDHB;NDUFS8;NDUFAB1;NDUFS3;UQCRC1;NDUFS1;UQCRC2
GO_Biological_Process_2023,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",18/34,4.804373047929267e-21,7.542865685248949e-19,0,0,48.90116926503341,2287.829487249801,NDUFA9;NDUFA7;NDUFB7;NDUFA6;NDUFB10;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFA2;NDUFB1;NDUFS8;NDUFAB1;NDUFS3;NDUFS1;NDUFAF1;NDUFV2;NDUFV1
GO_Biological_Process_2023,Chromatin Organization (GO:0006325),40/268,6.122352115711939e-21,9.04667559686376e-19,0,0,7.93171453223222,369.160559281728,H2AX;HDAC4;SMARCB1;BMI1;HDAC8;SOX2;HMGN4;RBBP4;H3C14;MYC;RUVBL2;CHEK1;RUVBL1;HMGN2;H3-3A;KDM6A;H2BC9;KDM6B;KDM4A;DAXX;NPM1;SUPT16H;H4C9;H2BC3;SMARCA5;H2BC1;SSRP1;ARID1A;SMARCA2;SIRT1;ESR1;H2BC17;SMARCA4;KAT2B;H2BC14;H2BC15;H3-4;H2BC11;ERCC6;EZH2
GO_Biological_Process_2023,Transcription By RNA Polymerase II (GO:0006366),34/192,2.2205466868760456e-20,2.9357964618066456e-18,0,0,9.628877130411905,435.7447091847706,CCNH;GTF2B;CTR9;TAF9;GTF2E1;GTF2E2;MED17;POLR2B;POLR2D;LEO1;POLR2G;POLR2H;POLR2I;PPARGC1A;MED1;SUPT16H;TBP;PARP1;TAF13;GTF2H2;GTF2H4;NFKB1;GTF2H5;MED7;CDK7;ERCC3;MED20;TAF7;PPARG;ERCC6;TAF4;TAF3;TAF2;TAF1
GO_Biological_Process_2023,RNA Polymerase II Preinitiation Complex Assembly (GO:0051123),21/56,2.196978549569067e-20,2.9357964618066456e-18,0,0,26.2304932735426,1187.313279750725,MED1;TBP;TAF13;GTF2B;TAF9;MED8;MED9;MED15;ESR1;MED17;MED28;MED7;MED14;MED30;MED21;MED20;TAF7;TAF4;TAF3;TAF2;TAF1
GO_Biological_Process_2023,Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260),21/57,3.4044863757673763e-20,4.276034887963824e-18,0,0,25.50056053811659,1143.1036253046536,MDC1;MED1;TBP;TAF13;TAF9;MED8;MED9;MED15;MED17;MED28;MED7;MED14;MED30;CDK4;MED21;MED20;TAF7;TAF4;TAF3;TAF2;TAF1
GO_Biological_Process_2023,DNA-templated Transcription Initiation (GO:0006352),21/59,7.936926912260846e-20,9.062527456181475e-18,0,0,24.155947604437102,1062.3828198020433,TBP;CCNH;TAF13;GTF2B;SMARCA5;GTF2H2;TFB1M;GTF2E1;GTF2E2;MED17;MED7;CDK7;ERCC3;POLR2D;TAF7;POLR2G;POLR2I;TAF4;PPARGC1A;TAF2;TAF1
GO_Biological_Process_2023,Transcription Preinitiation Complex Assembly (GO:0070897),21/59,7.936926912260846e-20,9.062527456181475e-18,0,0,24.155947604437102,1062.3828198020433,MED1;TBP;TAF13;GTF2B;TAF9;MED8;MED9;MED15;ESR1;MED17;MED28;MED7;MED14;MED30;MED21;MED20;TAF7;TAF4;TAF3;TAF2;TAF1
GO_Biological_Process_2023,Positive Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060261),20/52,9.801930268288236e-20,1.0705412536495674e-17,0,0,27.26649888143177,1193.4307304359058,MDC1;MED1;TBP;TAF13;TAF9;MED8;MED9;MED15;MED17;MED28;MED7;MED14;MED30;MED21;MED20;TAF7;TAF4;TAF3;TAF2;TAF1
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144),20/56,5.607761985267645e-19,5.869457544580135e-17,0,0,24.231916480238628,1018.34544342019,MDC1;MED1;TBP;TAF13;TAF9;MED8;MED9;MED15;MED17;MED28;MED7;MED14;MED30;MED21;MED20;TAF7;TAF4;TAF3;TAF2;TAF1
GO_Biological_Process_2023,protein-DNA Complex Assembly (GO:0065004),20/59,1.87007158465398e-18,1.879047928260319e-16,0,0,22.364481156427463,912.9305322692948,H2AX;H2BC9;DAXX;SUPT16H;NPM1;H4C9;H2BC3;H2BC1;SMARCA5;SSRP1;H2BC17;GTF2H5;H2BC14;H2BC15;H3-4;RAD51;RBBP4;H3C14;H2BC11;H3-3A
GO_Biological_Process_2023,Ribonucleoprotein Complex Biogenesis (GO:0022613),26/118,2.4279893085207368e-18,2.3458112088477274e-16,0,0,12.458493542344474,505.30987270189496,RPL5;MRPS12;RPL11;SNU13;MRPL36;RPL7;RPS17;RPS16;RPS19;RPL14;RPL38;RPS11;RPS13;RPS9;NOP58;NPM1;RPS7;RPS8;RPS5;RPS6;RPL35A;RPS3A;RPS25;MRTO4;RPL26L1;RPS23
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),19/53,3.957798843168397e-18,3.55071096215679e-16,0,0,24.322544642857142,974.624883574791,NDUFA9;NDUFB7;NDUFA6;NDUFA11;NDUFB10;NDUFB6;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFA2;NDUFA1;NDUFB1;BCS1L;NDUFS8;NDUFAB1;NDUFS3;NDUFS1;NDUFAF1
GO_Biological_Process_2023,NADH Dehydrogenase Complex Assembly (GO:0010257),19/53,3.957798843168397e-18,3.55071096215679e-16,0,0,24.322544642857142,974.624883574791,NDUFA9;NDUFB7;NDUFA6;NDUFA11;NDUFB10;NDUFB6;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFA2;NDUFA1;NDUFB1;BCS1L;NDUFS8;NDUFAB1;NDUFS3;NDUFS1;NDUFAF1
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),70/938,4.656711072714499e-18,4.0336752464340764e-16,0,0,3.791541399203705,151.31367684209118,ATF2;MDC1;SMARCB1;BRCA1;MED15;MED17;SOX2;MED14;SIN3A;MYC;RUVBL2;EP300;MEN1;EIF5A;KDM6B;MED1;TBP;PARP1;MED8;MED9;SIRT1;MED7;MED28;CCNA2;KAT2B;MED21;MED20;PPARG;TLR4;HDAC4;PRKN;KMT2D;PRKDC;KMT2C;CTR9;TAF9;EGFR;RELA;MED30;LEO1;ABL1;RIPK1;PPARGC1A;MAPK3;H2AZ1;STAT5A;XRCC6;NPM1;SMAD4;SMAD3;STAT1;TAF13;SMARCA5;IGF1;SMARCA2;ESR1;NFKB1;SMARCA4;NFKBIA;CDK7;IL6;AGO2;CTNNB1;TAF7;ATM;ERCC6;TAF4;TAF3;TAF2;TAF1
GO_Biological_Process_2023,Nucleosome Organization (GO:0034728),21/75,2.2796342974189502e-17,1.908813785038801e-15,0,0,16.984678624813153,650.851722244963,H2AX;H2BC9;DAXX;SUPT16H;NPM1;SMARCB1;H4C9;H2BC3;H2BC1;SMARCA5;SSRP1;ARID1A;H2BC17;SMARCA4;H2BC14;H2BC15;H3-4;RBBP4;H3C14;H2BC11;H3-3A
GO_Biological_Process_2023,Ribosome Biogenesis (GO:0042254),28/155,3.1170460655884545e-17,2.5258128118574832e-15,0,0,9.745986763044142,370.416311472665,RPL5;MRPS12;RPL11;SNU13;MRPL36;MRM2;RPL7;RPS17;RPS16;RPS19;RPL14;RPS11;RPS13;RPS9;NOP58;NPM1;RPS7;RPS8;RPS5;RPS6;RPL35A;RPS3A;EIF2S1;RPS25;MRTO4;RPL27;RPL26L1;RPS23
GO_Biological_Process_2023,Nucleosome Assembly (GO:0006334),18/54,1.374748404257167e-16,1.0791774973418762e-14,0,0,21.711581291759465,792.974053893804,H2AX;H2BC9;DAXX;SUPT16H;NPM1;H4C9;H2BC3;H2BC1;SMARCA5;SSRP1;H2BC17;H2BC14;H2BC15;H3-4;RBBP4;H3C14;H2BC11;H3-3A
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),46/480,4.2770606779905694e-16,3.2557504312461554e-14,0,0,4.808356228860405,170.15856928893135,PRKN;ATF2;RPL5;GSK3B;DNMT1;SMARCB1;CXCL8;PRKDC;RPL11;DPY30;BRCA1;RELA;RBBP5;MYC;RPS3;WDR5;AKT1;EP300;RIPK1;PPARGC1A;MEN1;MED1;CD74;MAP2K1;NPM1;SMAD3;RPS7;NOS3;IGF1;EEF2;ARID1A;MTOR;SMARCA4;SOD1;KAT2B;IL6;IL1B;AGO2;PPARG;EIF3E;ATM;KRAS;EIF3C;GAPDH;TLR4;HSPA1B
GO_Biological_Process_2023,protein-RNA Complex Assembly (GO:0022618),26/150,1.2282946541047025e-15,9.074929915032389e-14,0,0,9.228183746616926,316.83261354841585,RPL5;HSP90AB1;PRKDC;MRPS11;RPL10L;RPLP0;RPL11;SRSF1;RPS19;SNRPD2;POLR2D;RPL38;SNRPD3;HSP90AA1;XRCC5;RPS5;RPL23A;EIF2S2;MRPS7;EIF2S3;EIF5;EIF3I;AGO2;EIF3G;EIF3E;EIF3C
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),40/384,2.3932284129118922e-15,1.7176542209241925e-13,0,0,5.225477915146234,175.92163521194334,H2AX;ATF2;VCP;PRKDC;TAF9;XPA;MRPL36;BRCA1;CASP9;WRN;MRNIP;EXO1;RBBP5;MYC;CHEK1;RPS3;ABL1;MEN1;MAPK3;NPM1;PARP1;XRCC5;SMARCA5;SIRT1;GTF2H4;MTOR;DDB1;RNF168;MSH6;RAD51;MSH2;ERCC3;RPA3;BCL2;CDK1;BAX;ATM;RAD18;BCL2L1;TAF1
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),76/1243,8.846945017569453e-15,6.173201634481795e-13,0,0,3.0590076200369496,98.98552269552316,ATF2;SMARCB1;BRCA1;BRCA2;ACTB;MED17;SOX2;MED14;CDH1;SIN3A;MYC;RUVBL2;RUVBL1;WDR5;AKT1;EP300;MEN1;EIF5A;KDM6B;MED1;SUPT16H;MAP2K1;PARP1;MED9;ARID1A;SIRT1;CCNA2;KAT2B;MED21;IL1B;PPARG;TLR4;HDAC4;PRKN;KMT2D;PRKDC;KARS1;KMT2C;CTR9;TAF9;EGFR;RELA;TERT;RBBP4;MED30;LEO1;ABL1;RIPK1;PPARGC1A;MAPK3;H2AZ1;STAT5A;CD74;XRCC6;NPM1;SMAD4;SMAD3;STAT1;SMARCA5;IGF1;SMARCA2;ESR1;NFKB1;MTOR;SMARCA4;NFKBIA;CDK7;IL6;AGO2;CTNNB1;TAF7;ATM;ERCC6;TAF4;TAF3;TAF2
GO_Biological_Process_2023,DNA Repair (GO:0006281),34/291,1.1077407547581535e-14,7.52066155662833e-13,0,0,5.889451029376084,189.2508461921009,H2AX;VCP;PRKDC;XPA;MRPL36;BRCA1;BRCA2;WRN;EXO1;CHEK1;RPS3;MEN1;XRCC6;NPM1;PARP1;XRCC5;SMARCA5;RPA2;GTF2H2;FANCE;SIRT1;GTF2H4;GTF2H5;DDB1;RNF168;MSH6;RAD51;MSH2;ERCC3;RPA3;CDK1;ATM;ERCC6;RAD18
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),54/705,1.5194106205718792e-14,1.004410389178042e-12,0,0,3.792370091831156,120.6651339921205,GSK3B;ARL6IP1;ACTB;CASP9;MYC;RUVBL2;CASP3;RUVBL1;AKT1;MED1;HSP90AA1;RPS6;RPS3A;SIRT1;PPIF;BIRC5;VDAC1;PRKN;VCP;PRKDC;SRC;TAF9;HTT;EGFR;RELA;HSP90B1;HSPD1;UBB;RPS3;ABL1;RIPK1;FYN;HSPA9;CD74;NPM1;HSPA5;STAT1;PA2G4;IGF1;NFKB1;MTOR;SOD1;PINK1;IL6;ERCC3;MDM2;BCL2;CDK1;BAX;CTNNB1;ATM;TARDBP;HSPA1B;BCL2L1
GO_Biological_Process_2023,Ribosomal Small Subunit Biogenesis (GO:0042274),19/84,5.6384847194438045e-14,3.631762465446881e-12,0,0,12.702335164835166,387.50475231209526,RPS9;NOP58;NPM1;RPS7;RPS8;MRPS11;RPS5;MRPS12;RPS6;RPS3A;SNU13;MRPS7;RPS25;RPS17;RPS16;RPS19;RPS11;RPS13;RPS23
GO_Biological_Process_2023,DNA-templated Transcription (GO:0006351),27/199,1.7441125831498024e-13,1.0953027022180755e-11,0,0,6.907333509513742,202.9192254351065,CCNH;GTF2B;GTF2E1;GTF2E2;POLR2B;POLR2D;POLR2G;POLR2H;POLR2I;SUPT16H;SMAD4;TBP;PARP1;TAF13;SMARCA5;GTF2H2;GTF2H4;GTF2H5;NFKB1;CDK7;POLR3A;ERCC3;MED20;TAF7;ERCC6;TAF4;TAF1
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),19/90,2.154449329008972e-13,1.3199943206025699e-11,0,0,11.625314386317909,339.06474536764586,NDUFA9;NDUFB7;NDUFA6;NDUFA11;NDUFB10;NDUFB6;NDUFB11;NDUFB5;NDUFB4;NDUFB3;NDUFA2;NDUFA1;NDUFB1;BCS1L;NDUFS8;NDUFAB1;NDUFS3;NDUFS1;NDUFAF1
GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),32/288,2.789329915584875e-13,1.6682849399879058e-11,0,0,5.539367816091954,160.13096362918728,VCP;SMARCB1;PRKDC;XPA;MRPL36;BRCA1;NT5E;WRN;TERT;ORC1;EXO1;RUVBL2;CHEK1;RUVBL1;RPS3;MEN1;XRCC6;NPM1;PARP1;XRCC5;SMARCA5;RPA2;GTF2H4;DDB1;MSH6;RAD51;MSH2;ERCC3;RPA3;CDK1;ATM;RAD18
GO_Biological_Process_2023,"Positive Regulation Of DNA-templated Transcription, Elongation (GO:0032786)",15/56,1.808845451501871e-12,1.0567022730634183e-10,0,0,15.777034319015756,426.5846973561533,MED1;SUPT16H;PARP1;MED8;MED9;MED15;MED17;MED28;MED7;MED14;MED30;MED21;MED20;LEO1;ERCC6
GO_Biological_Process_2023,rRNA Processing (GO:0006364),19/101,1.9302905010759977e-12,1.1020203951597513e-10,0,0,10.06013175087108,271.3554608552403,RPL5;NOP58;RPS7;PRKDC;RPS6;RPL11;RPL35A;SNU13;TFB1M;MRM2;RPL7;RPS25;RPS17;RPS16;RPS19;MRTO4;NHP2;RPL14;RPL27
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),40/482,4.06846570365647e-12,2.271107966130012e-10,0,0,4.04611781660962,106.12058746090536,PRKN;GSK3B;ARL6IP1;PRKDC;SRC;TAF9;EGFR;RELA;HSP90B1;HSPD1;QARS1;MYC;AKT1;RIPK1;PPARGC1A;HSPA9;MED1;CD74;NPM1;HSPA5;RPS3A;PA2G4;IGF1;SOD2;SIRT1;NFKB1;MTOR;SOD1;PINK1;IL6;MSH2;MDM2;BCL2;CDK1;PPIF;BIRC5;CTNNB1;VDAC1;HSPA1B;BCL2L1
GO_Biological_Process_2023,Regulation Of Cellular Response To Stress (GO:0080135),19/107,5.657986633169561e-12,3.0897527005482473e-10,0,0,9.371322037337665,242.698057722542,PRKN;GSK3B;NPM1;TAF9;RPA2;BRCA1;BRCA2;SIRT1;MTOR;KAT2B;PINK1;RAD51;RUVBL2;RUVBL1;EP300;TAF7;ATM;TAF4;TAF2
GO_Biological_Process_2023,Response To UV (GO:0009411),18/100,1.618581540342357e-11,8.650801764553194e-10,0,0,9.50942473789994,236.27959095821316,NPM1;PARP1;XPA;GTF2H2;EIF2S1;EGFR;RELA;MSH6;CASP9;DDB1;WRN;MSH2;ERCC3;MYC;RUVBL2;EP300;MEN1;TAF1
GO_Biological_Process_2023,Regulation Of DNA Repair (GO:0006282),20/129,2.1008867940674454e-11,1.0994640888952964e-09,0,0,7.973236459167128,196.0306014137058,H2AX;SMARCB1;PARP1;TAF9;BRCA1;ARID1A;SMARCA2;SIRT1;ACTB;EGFR;SMARCA4;RNF168;KAT2B;RUVBL2;RUVBL1;RPS3;TAF7;ERCC6;TAF4;TAF2
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),34/381,2.4931371819998573e-11,1.2781144084048244e-09,0,0,4.341561786610405,105.99877165260318,GSK3B;BECN1;ARL6IP1;PRKDC;SRC;TAF9;EGFR;RELA;HSP90B1;HSPD1;MYC;AKT1;RIPK1;HSPA9;MED1;CD74;NPM1;HSPA5;RPS3A;IGF1;PA2G4;SIRT1;NFKB1;MTOR;IL6;PPIF;BCL2;CDK1;MDM2;CTNNB1;BIRC5;VDAC1;HSPA1B;BCL2L1
