Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of DNA Metabolic Process (GO:0051052),18/124,6.470003000669124e-10,9.144270907612364e-08,0,0,7.347270664369458,155.4585074048774,BARD1;XRCC5;EHMT2;ACTR5;TAF9;BAZ2A;SIRT7;YY1;TADA2B;KAT2A;RUVBL2;TADA3;UIMC1;SMARCAD1;KAT7;TAF6;TAF4;TAF2
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),14/70,6.907823195026787e-10,9.249211688499027e-08,0,0,10.748896247240618,226.72857924165496,NDUFB9;NDUFB8;NDUFA4;NDUFB4;NDUFA3;NDUFA2;NDUFC2;COX6A1;SDHA;COX6A2;COX5A;NDUFS4;NDUFS2;CYCS
GO_Biological_Process_2023,Transcription Preinitiation Complex Assembly (GO:0070897),13/59,7.908489509601294e-10,1.0059598656212849e-07,0,0,12.130386899061484,254.22760694558025,GTF2A1;TAF9;TAF11;MED8;MED9;MED7;MED30;MED21;TAF8;TAF6;TAF4;TAF3;TAF2
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),15/90,2.464422710294609e-09,2.985472083328326e-07,0,0,8.609734513274336,170.65620175107054,NDUFB9;NDUFB8;NDUFB4;NDUFA3;NDUFA2;NDUFC2;TIMM21;CHCHD4;SAMM50;SCO2;NDUFAF4;NDUFS4;NDUFAF2;NDUFS2;COA5
GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),56/1025,2.922867907712721e-09,3.2444375102335324e-07,0,0,2.610321423997951,51.29464462264118,RARG;TCF25;EHMT2;HMGB2;EHMT1;ENO1;RRP8;YY1;SIN3B;TRIM28;KAT5;VPS72;C1QBP;UIMC1;EP300;MED9;PAX6;SIRT7;RUNX2;CREB1;IFNG;TRAF6;IRF1;RARA;PPARG;MCPH1;DDX5;SET;MAGED1;CTR9;DDX20;BAZ2A;RTF1;MACROH2A1;HDAC9;RELA;BRD7;KDM4A;SMAD4;CBX6;POU2F1;CBX5;CDKN2A;XRCC5;PLK1;MBD2;STAT3;CBX1;HMGA1;NFKB1;H1-5;SNW1;PHF14;FOSB;TAF3;HSPA1A
GO_Biological_Process_2023,mRNA Transcription (GO:0009299),11/43,2.9332571829941532e-09,3.2444375102335324e-07,0,0,14.700589364035087,288.8247190877062,DDX5;CREB1;TAF9;TAF11;RARA;TAF8;PPARG;TAF6;TAF4;TAF3;TAF2
GO_Biological_Process_2023,DNA Repair (GO:0006281),26/291,5.656355746247617e-09,5.995737091022474e-07,0,0,4.28672399777521,81.40697212213838,SETD2;XPA;MACROH2A1;KAT5;TRIM28;UIMC1;RPS3;EP400;BARD1;PARP3;XRCC5;ACTR5;RPA1;FANCA;LIG3;RAD23A;GTF2H2;MLH1;SMC1A;APTX;RNF168;RAD52;FANCD2;ASF1A;RAD9A;CUL4B
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),30/384,8.759475674083596e-09,8.913642445947468e-07,0,0,3.719311174029399,69.00486293501348,MCM7;BCL2A1;TAF9;XPA;MACROH2A1;YY1;KAT5;TRIM28;RBBP5;RPS3;MACROD1;EP400;MACROD2;BAK1;BID;BARD1;CBX5;XRCC5;CBX1;RPA1;FANCA;SIRT7;SMC1A;RNF168;SLFN11;APC;BCL2;ASF1A;RAD9A;CUL4B
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),14/85,9.867114159289249e-09,9.654591700473786e-07,0,0,8.471473432204707,156.16363607929983,NDUFB9;NDUFB8;NDUFA4;NDUFB4;NDUFA3;NDUFA2;NDUFC2;ETFB;COX6A1;SDHA;COX5A;NDUFS4;NDUFS2;CYCS
GO_Biological_Process_2023,mRNA Transcription By RNA Polymerase II (GO:0042789),10/38,1.1517004868491176e-08,1.0505630051856185e-06,0,0,15.24304470146921,278.6343394748596,CREB1;TAF9;TAF11;RARA;TAF8;PPARG;TAF6;TAF4;TAF3;TAF2
GO_Biological_Process_2023,Histone Acetylation (GO:0016573),12/60,1.1562800371539824e-08,1.0505630051856185e-06,0,0,10.706043956043956,195.65801464714,TADA2B;KAT2A;KAT5;VPS72;RUVBL2;TAF9;TADA3;EP400;EP300;TAF6;TAF4;TAF2
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),37/557,1.2786879872988853e-08,1.121718013685643e-06,0,0,3.14615831842576,57.18094356335292,KMT2A;TAF9;HMGB2;EGFR;RELA;IKBKB;YY1;MED30;TRIM28;KAT5;VPS72;RUVBL2;EP400;EP300;BRD4;SMAD4;EGF;ACTR5;MBD2;STAT3;NME2;HMGA1;PAX6;NFKB1;RUNX2;TGFBR1;TADA2B;KAT2A;CREB1;IRF1;TADA3;RARA;TFAM;PPARG;TAF6;TAF4;TAF2
GO_Biological_Process_2023,Nucleosome Organization (GO:0034728),13/75,1.7612730373632963e-08,1.4935595356840753e-06,0,0,8.992574960920846,160.55922348862342,SETD2;SET;H2AB1;HMGB2;HMGA1;NAP1L2;SSRP1;H2BC17;MACROH2A1;H2BC14;H2BC21;H3-3A;ASF1A
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),51/938,1.855966840144451e-08,1.5230902068798334e-06,0,0,2.577145303963229,45.87904935438794,APP;RARG;HMGB2;IKBKB;YY1;KAT5;RUVBL2;EP300;MED8;NME2;MED9;PAX6;RUNX2;MED7;KAT2A;CREB1;MED21;TRAF6;IRF1;RARA;HCLS1;PPARG;SQSTM1;KMT2D;GTF2A1;PAXIP1;KMT2A;TNKS;CTR9;TAF9;EGFR;RELA;MED30;PCBP1;BRD4;ESRRA;XBP1;SMAD4;POU2F1;STAT3;TAF11;HMGA1;NFKB1;CXCL10;SNW1;TAF8;TCEA1;TAF6;TAF4;TAF3;TAF2
GO_Biological_Process_2023,NADH Dehydrogenase Complex Assembly (GO:0010257),11/53,3.1494635274808985e-08,2.4279500648216376e-06,0,0,11.19470551378446,193.371170445195,NDUFB9;NDUFB8;NDUFB4;NDUFA3;NDUFAF4;NDUFS4;NDUFA2;NDUFAF2;NDUFC2;NDUFS2;TIMM21
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),11/53,3.1494635274808985e-08,2.4279500648216376e-06,0,0,11.19470551378446,193.371170445195,NDUFB9;NDUFB8;NDUFB4;NDUFA3;NDUFAF4;NDUFS4;NDUFA2;NDUFAF2;NDUFC2;NDUFS2;TIMM21
GO_Biological_Process_2023,DNA-templated Transcription (GO:0006351),20/199,4.7819165251075616e-08,3.5779987176098927e-06,0,0,4.837713871495882,81.54372774792031,PRMT5;DIDO1;GTF2A1;XBP1;DDX5;SMAD4;TAF11;BAZ2A;GTF2H2;NFKB1;POLR2A;POLR2B;POLR2D;TFAM;TCEA1;POLR2G;TAF6;POLR2H;TAF4;POLR2L
GO_Biological_Process_2023,Histone Deubiquitination (GO:0016578),9/34,5.965402929123105e-08,4.215551403246995e-06,0,0,15.333799126637556,255.0732118413268,BARD1;TADA2B;KAT2A;TAF9;UIMC1;TADA3;TAF6;TAF4;TAF2
GO_Biological_Process_2023,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",9/34,5.965402929123105e-08,4.215551403246995e-06,0,0,15.333799126637556,255.0732118413268,NDUFB9;NDUFB8;NDUFA4;NDUFB4;NDUFA3;NDUFA2;NDUFS4;NDUFC2;NDUFS2
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),60/1243,7.053477441415942e-08,4.84974232728707e-06,0,0,2.286694594386902,37.65536574463943,APP;RARG;HMGB2;IKBKB;YY1;TRIM28;KAT5;VPS72;RUVBL2;EP300;KAT7;ACTR5;NME2;MED9;PAX6;SIRT7;RUNX2;TGFBR1;KAT2A;CREB1;MED21;TRAF6;IRF1;RARA;HCLS1;TFAM;PPARG;SQSTM1;KMT2D;GTF2A1;KMT2A;TNKS;CTR9;TAF9;EGFR;RELA;MED30;PCBP1;EP400;BRD4;ESRRA;XBP1;SMAD4;POU2F1;EGF;MBD2;STAT3;EIF2AK3;HMGA1;CHCHD10;NFKB1;TADA2B;CXCL10;SNW1;TADA3;TCEA1;TAF6;TAF4;TAF3;TAF2
GO_Biological_Process_2023,protein-RNA Complex Assembly (GO:0022618),17/150,8.506484552917925e-08,5.694867553321894e-06,0,0,5.510442773600668,89.70919271351804,EIF2S3B;PRMT5;CPSF6;XRCC5;MRPS11;DDX20;RPL23A;EIF2S2;RPL6;RPS28;SNRPD2;EIF3K;EIF3L;POLR2D;SNRPD3;TXNL4A;EIF3D
GO_Biological_Process_2023,Proton Motive Force-Driven ATP Synthesis (GO:0015986),11/60,1.2222372263759332e-07,7.972747445898395e-06,0,0,9.59201575366989,152.68007317890851,NDUFB9;NDUFB8;NDUFB4;NDUFA3;NDUFS4;NDUFA2;NDUFC2;NDUFS2;SDHA;ATP5F1C;ATP5MC1
GO_Biological_Process_2023,Regulation Of Cellular Response To Stress (GO:0080135),14/107,1.9780057762803042e-07,1.2580116737142732e-05,0,0,6.460158085879086,99.7190421885004,BARD1;ACTR5;TAF9;SIRT7;YY1;TADA2B;KAT2A;RUVBL2;TADA3;UIMC1;EP300;TAF6;TAF4;TAF2
GO_Biological_Process_2023,Oxidative Phosphorylation (GO:0006119),11/63,2.062068689428283e-07,1.27948847461111e-05,0,0,9.037238529014845,139.12273787290678,NDUFB9;NDUFB8;NDUFB4;NDUFA3;NDUFS4;NDUFA2;NDUFC2;NDUFS2;CHCHD10;SDHA;ATP5F1C
GO_Biological_Process_2023,Internal Peptidyl-Lysine Acetylation (GO:0018393),9/39,2.1728530773454706e-07,1.316128149706399e-05,0,0,12.774890829694325,195.99307216838457,KAT2A;KAT5;VPS72;RUVBL2;TAF9;TADA3;EP400;EP300;KAT7
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),40/705,2.343516962345677e-07,1.3864900353970705e-05,0,0,2.6578859326301703,40.57646375760667,RARG;ARL6IP1;BCL2A1;MAGED1;DIABLO;FAF1;TAF9;PSEN2;DDX20;HSPB1;EGFR;RELA;PRDX2;OPA1;KAT5;UBB;VPS72;RUVBL2;C1QBP;RPS3;EP400;BAK1;BID;CTSB;BARD1;XBP1;RIPK3;APAF1;PLK1;ANXA5;NME2;TNFRSF10B;NFKB1;CXCL10;APC;BCL2;ANP32E;SQSTM1;FXN;HSPA1A
GO_Biological_Process_2023,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),42/763,2.6133236876481584e-07,1.510976241222026e-05,0,0,2.5784580239862938,39.08290735477228,RARG;DDX5;TCF25;MAGED1;EHMT2;CTR9;HMGB2;DDX20;EHMT1;ENO1;RTF1;MACROH2A1;HDAC9;RELA;YY1;SIN3B;KAT5;VPS72;C1QBP;EP300;SMAD4;CBX6;CBX5;PLK1;MBD2;STAT3;CBX1;MED9;PAX6;SIRT7;NFKB1;H1-5;SNW1;IFNG;TRAF6;PHF14;RARA;FOSB;PPARG;TAF3;HSPA1A;MCPH1
GO_Biological_Process_2023,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),10/53,3.472379701613812e-07,1.963051991312341e-05,0,0,9.918070327209811,147.513994034394,NDUFB9;NDUFB8;NDUFB4;NDUFA3;NDUFS4;NDUFA2;NDUFC2;NDUFS2;SDHA;ATP5F1C
GO_Biological_Process_2023,Nucleosome Assembly (GO:0006334),10/54,4.173545600697779e-07,2.30815217569025e-05,0,0,9.692162323453353,142.37136799589777,H2BC14;H2BC21;H2AB1;HMGB2;NAP1L2;SSRP1;H2BC17;MACROH2A1;H3-3A;ASF1A
GO_Biological_Process_2023,Apoptotic Process (GO:0006915),20/228,4.435066271045531e-07,2.400597573093581e-05,0,0,4.156986749268628,60.81070136678549,APP;APAF1;DIABLO;TNFRSF10B;GZMB;YARS1;HK2;BBC3;CASP7;IFNG;CASP10;IRF1;CASP4;BCL2;EP300;NLRP1;LALBA;BAK1;BID;TNFRSF21
GO_Biological_Process_2023,Regulation Of Histone Methylation (GO:0031060),5/9,7.923232153107748e-07,4.199313041147106e-05,0,0,52.83820346320346,742.2867449868628,EHMT2;CTR9;EHMT1;MTHFR;RRP8
GO_Biological_Process_2023,Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815),8/34,8.862101414601494e-07,4.601058367091061e-05,0,0,13.076587900117312,182.23940539944851,KMT2A;RBBP5;VPS72;EP300;KAT7;SIRT7;BRD7;MACROH2A1
GO_Biological_Process_2023,protein-DNA Complex Assembly (GO:0065004),10/59,9.87213038648593e-07,4.92445092220004e-05,0,0,8.700933327379092,120.31981219836504,H2BC14;H2BC21;H2AB1;HMGB2;NAP1L2;SSRP1;H2BC17;MACROH2A1;H3-3A;ASF1A
GO_Biological_Process_2023,DNA-templated Transcription Initiation (GO:0006352),10/59,9.87213038648593e-07,4.92445092220004e-05,0,0,8.700933327379092,120.31981219836504,POLR2D;TAF11;TAF8;TFAM;POLR2G;TAF6;GTF2H2;TAF4;TAF2;MED7
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway (GO:0097193),13/105,1.0286094384437317e-06,5.032273868078563e-05,0,0,6.050876268914001,83.42526288699712,DDX5;APAF1;BCL2A1;DIABLO;TNFRSF10B;SELENOK;RRP8;BBC3;CASP4;BCL2;CYCS;BAK1;PDK1
GO_Biological_Process_2023,tRNA Aminoacylation For Protein Translation (GO:0006418),8/35,1.1254883109642443e-06,5.402343892628374e-05,0,0,12.591624304042604,172.47117451855874,RARS2;MARS2;LARS1;DARS2;TARS2;YARS1;CARS2;EARS2
GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),22/288,1.2592475493046864e-06,5.932455121168745e-05,0,0,3.5809242206640195,48.64684192475582,BARD1;PARP3;SET;MCM7;XRCC5;ACTR5;XPA;RPA1;FANCA;HMGB2;LIG3;SMC1A;MACROH2A1;YY1;RAD52;TRIM28;RUVBL2;RPS3;EP400;SMARCAD1;ASF1A;RAD9A
GO_Biological_Process_2023,Positive Regulation Of DNA Metabolic Process (GO:0051054),13/108,1.4238468009539708e-06,6.585938657503458e-05,0,0,5.858891722698818,78.8732694459358,APOBEC1;PARP3;EGF;FAF1;ACTR5;EGFR;YY1;RNF168;TRIM28;RUVBL2;UIMC1;RPS3;KAT7
GO_Biological_Process_2023,Monoubiquitinated Histone H2A Deubiquitination (GO:0035522),7/27,2.143266093402928e-06,9.565734985293068e-05,0,0,14.846847826086956,193.79857236351307,TADA2B;KAT2A;TAF9;TADA3;TAF6;TAF4;TAF2
GO_Biological_Process_2023,Monoubiquitinated Histone Deubiquitination (GO:0035521),7/27,2.143266093402928e-06,9.565734985293068e-05,0,0,14.846847826086956,193.79857236351307,TADA2B;KAT2A;TAF9;TADA3;TAF6;TAF4;TAF2
GO_Biological_Process_2023,Regulation Of Cell Cycle (GO:0051726),22/298,2.213931297185025e-06,9.710760724204662e-05,0,0,3.449389350268686,44.91360449373791,BARD1;PNPT1;CDKN2A;ACTR5;PLK1;STAT3;RAD23A;RRP8;TGFBR1;YY1;KAT2A;CDK6;KAT5;VPS72;RUVBL2;IRF1;TADA3;RARA;EP400;KAT7;TAF6;BRD7
GO_Biological_Process_2023,Release Of Cytochrome C From Mitochondria (GO:0001836),6/19,3.288934584162407e-06,0.0001418143996967655,0,0,19.542799933255463,246.72681104838756,BCL2A1;BCL2;BAK1;BID;BBC3;TIMM50
GO_Biological_Process_2023,Epigenetic Regulation Of Gene Expression (GO:0040029),11/83,3.5532419557207907e-06,0.00015065745892256152,0,0,6.5201937134502925,81.81310958912158,RNF168;KMT2A;VPS72;RBBP5;H1-8;EP300;KAT7;SIRT7;BRD7;HDAC9;MACROH2A1
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),75/1922,6.259411635815813e-06,0.00026104824920517093,0,0,1.8320525286454592,21.95059880496249,GPI;HMGB2;EHMT1;ENO1;RPL6;RRP8;IKBKB;YY1;TRIM28;KAT5;VPS72;RUVBL2;UIMC1;EP300;HMG20A;KAT7;PRMT5;PBRM1;ACTR5;MED8;NME2;PAX6;SIRT7;RUNX2;TGFBR1;MED7;KAT2A;CREB1;IFNG;MED21;TRAF6;IRF1;RARA;HCLS1;TFAM;PPARG;KMT2D;DDX5;SET;KMT2A;MAGED1;TAF9;BAZ2A;HDAC9;EGFR;RELA;MED30;POLR2A;EP400;BRD7;BRD4;POLR2L;ESRRA;KDM4A;XBP1;SMAD4;POU2F1;KDM4C;CBX5;EGF;CDKN2A;XRCC5;MBD2;STAT3;HMGA1;GTF2H2;NFKB1;TADA2B;SNW1;TADA3;PHF14;FOSB;TAF6;TAF4;TAF2
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),78/2028,6.710457575668925e-06,0.0002753452269758346,0,0,1.8080205655526995,21.53685787015212,APP;RARG;TCF25;EHMT2;HMGB2;EHMT1;ENO1;IKBKB;YY1;SIN3B;KAT5;VPS72;RUVBL2;C1QBP;EP300;PBRM1;MED8;NME2;MED9;PAX6;SIRT7;RUNX2;MED7;KAT2A;CREB1;IFNG;MED21;TRAF6;IRF1;RARA;HCLS1;PPARG;SQSTM1;MCPH1;KMT2D;GTF2A1;DDX5;KMT2A;TNKS;MAGED1;CTR9;TAF9;DDX20;RTF1;MACROH2A1;HDAC9;EGFR;RELA;PCBP1;BRD7;BRD4;ESRRA;XBP1;SMAD4;CBX6;POU2F1;KDM4C;CBX5;PLK1;MBD2;STAT3;CBX1;HMGA1;GTF2H2;NFKB1;H1-5;TADA2B;CXCL10;SNW1;TADA3;PHF14;FOSB;TCEA1;TAF6;TAF4;TAF3;TAF2;HSPA1A
GO_Biological_Process_2023,Positive Regulation Of DNA Repair (GO:0045739),11/89,7.08984197776032e-06,0.0002862945712924168,0,0,6.016784750337382,71.34009925945406,YY1;PRKCG;RNF168;PBRM1;TRIM28;RUVBL2;ACTR5;UIMC1;RPS3;BRD7;EGFR
GO_Biological_Process_2023,Mitochondrial Membrane Organization (GO:0007006),7/32,7.343067358852808e-06,0.000287396359398793,0,0,11.874434782608695,140.3766457767737,SAMM50;OPA1;APOOL;BCL2;BAK1;SLC25A4;TIMM50
GO_Biological_Process_2023,Protein Transmembrane Import Into Intracellular Organelle (GO:0044743),7/32,7.343067358852808e-06,0.000287396359398793,0,0,11.874434782608695,140.3766457767737,CHCHD4;TOMM40;GRPEL2;PEX5;PEX10;TIMM21;TIMM50
GO_Biological_Process_2023,Aerobic Respiration (GO:0009060),9/59,8.51961349450998e-06,0.0003283923746974756,0,0,7.65707423580786,89.382096349269,NDUFB9;NDUFB8;NDUFB4;NDUFA3;NDUFS4;NDUFA2;NDUFC2;NDUFS2;CHCHD10
GO_Biological_Process_2023,Monoubiquitinated Protein Deubiquitination (GO:0035520),7/33,9.133829835317263e-06,0.00034171269266245765,0,0,11.417140468227425,132.47908025400602,TADA2B;KAT2A;TAF9;TADA3;TAF6;TAF4;TAF2
GO_Biological_Process_2023,Positive Regulation Of RNA Metabolic Process (GO:0051254),7/33,9.133829835317263e-06,0.00034171269266245765,0,0,11.417140468227425,132.47908025400602,PNPT1;POLR2A;NMD3;SIRT7;RELA;NFKB1;HSPA1A
GO_Biological_Process_2023,Intracellular Protein Transmembrane Transport (GO:0065002),8/46,9.962822831753522e-06,0.0003673249461446516,0,0,8.941635133585597,102.9776832419272,CHCHD4;TOMM40;GRPEL2;PEX5;SRP54;PEX10;TIMM21;TIMM50
GO_Biological_Process_2023,Apoptotic Mitochondrial Changes (GO:0008637),7/34,1.1272120552420446e-05,0.0004096610669336802,0,0,10.993719806763284,125.25340761427988,BCL2A1;BCL2;BAK1;BID;HK2;BBC3;TIMM50
GO_Biological_Process_2023,Positive Regulation Of Response To Stimulus (GO:0048584),10/77,1.1849664090228412e-05,0.0004245851471202969,0,0,6.357490447108005,72.11435581107895,YY1;RNF168;TRIM28;RUVBL2;ACTR5;C9;UIMC1;TAF9;RPS3;EGFR
GO_Biological_Process_2023,Histone H3 Acetylation (GO:0043966),7/36,1.679977812113741e-05,0.0005935921602801884,0,0,10.23448275862069,112.5193862070115,TADA2B;KAT2A;TAF9;TADA3;TAF6;TAF4;TAF2
GO_Biological_Process_2023,Tricarboxylic Acid Metabolic Process (GO:0072350),4/8,1.9068351029219213e-05,0.0006555389867342389,0,0,42.1792656587473,458.3823517518513,GLUD1;IDH3G;IDH3B;IDH3A
GO_Biological_Process_2023,Internal Protein Amino Acid Acetylation (GO:0006475),4/8,1.9068351029219213e-05,0.0006555389867342389,0,0,42.1792656587473,458.3823517518513,KAT2A;KAT5;EP300;KAT7
